filename,nrow,ncol,nnz,sparsity,degree,std_node_degree,N,cusparse,SEQREDUCE_ROWBALANCE,SR_RB_speed,PARREDUCE_ROWBALANCE,PR_RB_speed,SEQREDUCE_NNZBALANCE,SR_NB_speed,PARREDUCE_NNZBALANCE,PR_NB_speed,ROWCACHING_ROWBALANCE,RC_RB_speed,ROWCACHING_NNZBALANCE,RC_NB_speed,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME,THE_BEST_ALG_TIME,THE_BEST_ALG_SPEED
oscil_dcop_33.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.0169536,0.0044896,3.77619,0.0079392,2.13543,0.0100448,1.6878,0.0086496,1.96004,0.004752,3.56768,0.0143456,1.1818,1,SEQREDUCE_ROWBALANCE,0.0044896,3.77619
G16.mtx,800,800,9344,0.0146,11.68,11.572,128,0.0170048,0.0101184,1.68058,0.0129504,1.31307,0.0245056,0.693915,0.0137056,1.24072,0.0104032,1.63457,0.0133024,1.27833,1,SEQREDUCE_ROWBALANCE,0.0101184,1.68058
RM07R.mtx,381689,381689,37464962,0.000257162,98.1557,68.7407,128,4.3878,4.19268,1.04654,14.7411,0.297658,29.7883,0.147299,29.3092,0.149707,2.50475,1.75179,6.02063,0.728793,5,ROWCACHING_ROWBALANCE,2.50475,1.75179
fpga_dcop_24.mtx,1220,1220,5892,0.00395861,4.82951,4.01275,128,0.0195904,0.0058656,3.33988,0.0162208,1.20773,0.0253312,0.77337,0.0135488,1.44591,0.0073824,2.65366,0.019488,1.00525,1,SEQREDUCE_ROWBALANCE,0.0058656,3.33988
sinc12.mtx,7500,7500,294986,0.0052442,39.3315,22.9515,128,0.044384,0.0362592,1.22408,0.13279,0.334241,0.348045,0.127524,0.216675,0.204841,0.030912,1.43582,0.0438272,1.0127,5,ROWCACHING_ROWBALANCE,0.030912,1.43582
rel4.mtx,66,12,104,0.131313,1.57576,1.85914,128,0.0127456,0.003744,3.40427,0.0040576,3.14117,0.0044864,2.84094,0.005296,2.40665,0.0041536,3.06857,0.0087872,1.45047,1,SEQREDUCE_ROWBALANCE,0.003744,3.40427
M10PI_n.mtx,682,682,1633,0.00351089,2.39443,0.66863,128,0.017808,0.0042688,4.17166,0.0103968,1.71283,0.0132256,1.34648,0.0092448,1.92627,0.0050816,3.50441,0.0149984,1.18733,1,SEQREDUCE_ROWBALANCE,0.0042688,4.17166
va2010.mtx,285762,285762,1402128,1.71703e-05,4.90663,3.36192,128,0.374739,0.516698,0.725258,4.36158,0.0859183,6.41202,0.0584433,2.36708,0.158313,0.514605,0.728208,0.445738,0.840717,0,CuSparse,0.374739,1
wm2.mtx,207,260,2942,0.0546637,14.2126,21.8675,128,0.016304,0.0088576,1.84068,0.0068704,2.37308,0.0086464,1.88564,0.0087776,1.85746,0.0081216,2.00749,0.013536,1.20449,2,PARREDUCE_ROWBALANCE,0.0068704,2.37308
c-41.mtx,9769,9769,101745,0.00106614,10.4151,17.9995,128,0.0254272,0.057072,0.445528,0.117462,0.216471,0.284448,0.0893914,0.101766,0.249859,0.073472,0.34608,0.0217472,1.16922,6,ROWCACHING_NNZBALANCE,0.0217472,1.16922
us04.mtx,163,28016,297538,0.0651551,1825.39,2302.85,128,0.0514432,0.592442,0.0868325,0.22591,0.227715,0.0780768,0.65888,0.242851,0.21183,0.713686,0.072081,0.475872,0.108103,0,CuSparse,0.0514432,1
Baumann.mtx,112211,112211,760631,6.04092e-05,6.77858,0.432939,128,0.168077,0.256486,0.655305,1.74701,0.0962084,2.85843,0.0588005,1.07723,0.156027,0.206966,0.812097,0.184339,0.91178,0,CuSparse,0.168077,1
bibd_12_4.mtx,66,495,2970,0.0909091,45,0,128,0.0155232,0.006352,2.44383,0.005232,2.96697,0.006512,2.38378,0.0084896,1.8285,0.0068832,2.25523,0.017968,0.863936,2,PARREDUCE_ROWBALANCE,0.005232,2.96697
lp_osa_07.mtx,1118,25067,144812,0.00516726,129.528,882.385,128,0.0372128,0.928909,0.0400608,0.227222,0.163773,0.110742,0.33603,0.140611,0.26465,1.06896,0.034812,0.0512256,0.726449,0,CuSparse,0.0372128,1
wang1.mtx,2903,2903,19093,0.00226558,6.57699,0.606136,128,0.018304,0.007232,2.53097,0.0331328,0.552444,0.0652928,0.280337,0.025312,0.723135,0.0090848,2.01479,0.0133984,1.36613,1,SEQREDUCE_ROWBALANCE,0.007232,2.53097
netz4504.mtx,1961,1961,5156,0.00134078,2.62927,0.942914,128,0.0177568,0.0052416,3.38767,0.0228384,0.777498,0.0336608,0.527522,0.0145952,1.21662,0.0073088,2.42951,0.0144672,1.22738,1,SEQREDUCE_ROWBALANCE,0.0052416,3.38767
ca-CondMat.mtx,23133,23133,186936,0.000349324,8.08092,10.6362,128,0.0480512,0.057216,0.839821,0.272218,0.176518,0.597738,0.0803884,0.213894,0.224649,0.0607808,0.790565,0.0339136,1.41687,6,ROWCACHING_NNZBALANCE,0.0339136,1.41687
G34.mtx,2000,2000,8000,0.002,4,0,128,0.0177056,0.0053152,3.33113,0.0232576,0.761282,0.0380736,0.465036,0.0162592,1.08896,0.007408,2.39006,0.0127072,1.39335,1,SEQREDUCE_ROWBALANCE,0.0053152,3.33113
bcsstm22.mtx,138,138,138,0.00724638,1,0,128,0.018432,0.0035808,5.14745,0.0048608,3.79197,0.0048768,3.77953,0.006768,2.7234,0.0043296,4.25721,0.0192,0.96,1,SEQREDUCE_ROWBALANCE,0.0035808,5.14745
598a.mtx,110971,110971,1483868,0.000120497,13.3717,2.91485,128,0.395149,0.393264,1.00479,1.845,0.214172,4.26913,0.0925596,1.70035,0.232392,0.251357,1.57206,0.401635,0.98385,5,ROWCACHING_ROWBALANCE,0.251357,1.57206
fpga_dcop_50.mtx,1220,1220,5892,0.00395861,4.82951,4.01275,128,0.0200352,0.0060224,3.32678,0.016192,1.23735,0.0253504,0.790331,0.0136096,1.47214,0.0074464,2.69059,0.019536,1.02555,1,SEQREDUCE_ROWBALANCE,0.0060224,3.32678
beaflw.mtx,497,507,53403,0.211934,107.451,129.055,128,0.0180416,0.0299744,0.6019,0.02848,0.633483,0.0336736,0.535779,0.03832,0.470814,0.0356128,0.506604,0.0361952,0.498453,0,CuSparse,0.0180416,1
adder_dcop_23.mtx,1813,1813,11246,0.00342139,6.20298,30.7771,128,0.0181184,0.0688864,0.263019,0.0340192,0.532593,0.0404896,0.447483,0.0179232,1.01089,0.0817504,0.221631,0.0141344,1.28187,6,ROWCACHING_NNZBALANCE,0.0141344,1.28187
tumorAntiAngiogenesis_4.mtx,455,455,4593,0.0221857,10.0945,21.3104,128,0.0162048,0.0258432,0.627043,0.0124672,1.29979,0.014208,1.14054,0.0096192,1.68463,0.0309792,0.523086,0.0125248,1.29382,4,PARREDUCE_NNZBALANCE,0.0096192,1.68463
mycielskian13.mtx,6143,6143,1227742,0.0325346,199.86,247.015,128,0.129251,0.271149,0.47668,0.377805,0.342111,0.540019,0.239346,0.754474,0.171313,0.247149,0.522969,0.153734,0.840744,0,CuSparse,0.129251,1
cdde4.mtx,961,961,4681,0.00506864,4.87097,0.34743,128,0.016208,0.0044288,3.65968,0.0132672,1.22166,0.0205024,0.790542,0.0104896,1.54515,0.005744,2.82173,0.0126272,1.28358,1,SEQREDUCE_ROWBALANCE,0.0044288,3.65968
n2c6-b5.mtx,4945,3003,29670,0.001998,6,0,128,0.018848,0.009184,2.05226,0.0529152,0.356193,0.106787,0.176501,0.0394016,0.478356,0.0125376,1.50332,0.0146464,1.28687,1,SEQREDUCE_ROWBALANCE,0.009184,2.05226
orbitRaising_1.mtx,442,442,2906,0.0148748,6.57466,3.07965,128,0.017648,0.0048608,3.63068,0.0082688,2.13429,0.0117248,1.50519,0.009168,1.92496,0.0049152,3.59049,0.0159456,1.10676,1,SEQREDUCE_ROWBALANCE,0.0048608,3.63068
YaleA_10NN.mtx,165,165,2268,0.0833058,13.7455,4.26494,128,0.0152384,0.0048352,3.15156,0.0059264,2.57127,0.0073984,2.05969,0.0077024,1.9784,0.0048352,3.15156,0.0105344,1.44654,1,SEQREDUCE_ROWBALANCE,0.0048352,3.15156
raefsky6.mtx,3402,3402,137845,0.0119103,40.5188,32.0397,128,0.027104,0.0232448,1.16602,0.0667776,0.405885,0.157456,0.172137,0.097392,0.278298,0.0208256,1.30148,0.0256544,1.0565,5,ROWCACHING_ROWBALANCE,0.0208256,1.30148
nd3k.mtx,9000,9000,3279690,0.04049,364.41,94.7627,128,0.363645,0.370784,0.980746,0.897754,0.405061,1.18855,0.305956,2.06608,0.176007,0.210314,1.72906,0.497184,0.731409,5,ROWCACHING_ROWBALANCE,0.210314,1.72906
hangGlider_3.mtx,10260,10260,92703,0.000880641,9.03538,89.9731,128,0.0244224,0.459821,0.0531129,0.182755,0.133634,0.307437,0.0794388,0.121587,0.200863,0.569309,0.0428983,0.0190528,1.28183,6,ROWCACHING_NNZBALANCE,0.0190528,1.28183
pre2.mtx,659033,659033,5959282,1.37208e-05,9.04246,22.1299,128,0.973782,1.44088,0.675823,10.5206,0.0925599,21.357,0.0455955,7.91965,0.122958,1.34313,0.725012,1.29669,0.750973,0,CuSparse,0.973782,1
orani678.mtx,2529,2529,90158,0.0140963,35.6497,86.01,128,0.0239296,0.069168,0.345963,0.0567872,0.421391,0.110298,0.216955,0.0660032,0.362552,0.074144,0.322745,0.0287872,0.831258,0,CuSparse,0.0239296,1
c-20.mtx,2921,2921,22685,0.00265874,7.76618,12.5691,128,0.0194304,0.0143552,1.35354,0.0360096,0.539589,0.0707744,0.27454,0.0280352,0.693072,0.017456,1.11311,0.0173792,1.11803,1,SEQREDUCE_ROWBALANCE,0.0143552,1.35354
freeFlyingRobot_4.mtx,2358,2358,18218,0.00327652,7.72604,10.2129,128,0.0193376,0.0287168,0.67339,0.0322976,0.598732,0.0571872,0.338146,0.0237056,0.81574,0.0372288,0.519426,0.0162944,1.18676,6,ROWCACHING_NNZBALANCE,0.0162944,1.18676
pkustk11.mtx,87804,87804,5217912,0.000676812,59.4268,25.028,128,0.621962,0.606467,1.02555,2.41076,0.257995,6.46911,0.0961433,4.18037,0.148782,0.410554,1.51493,0.760864,0.817441,5,ROWCACHING_ROWBALANCE,0.410554,1.51493
adder_dcop_12.mtx,1813,1813,11246,0.00342139,6.20298,30.7771,128,0.01808,0.0687904,0.262827,0.0340992,0.530218,0.0405792,0.445548,0.017824,1.01436,0.081728,0.221222,0.01408,1.28409,6,ROWCACHING_NNZBALANCE,0.01408,1.28409
Erdos992.mtx,6100,6100,15030,0.000403924,2.46393,5.84393,128,0.0223808,0.00824,2.71612,0.0621792,0.35994,0.0987456,0.226651,0.0318432,0.702844,0.0136512,1.63947,0.0178272,1.25543,1,SEQREDUCE_ROWBALANCE,0.00824,2.71612
grid2.mtx,3296,3296,12864,0.00118414,3.90291,0.302167,128,0.0186688,0.0063264,2.95094,0.0357024,0.5229,0.0610944,0.305573,0.0227744,0.819727,0.0095808,1.94856,0.0152544,1.22383,1,SEQREDUCE_ROWBALANCE,0.0063264,2.95094
lowThrust_3.mtx,7064,7064,80645,0.00161613,11.4163,46.1856,128,0.0234112,0.146147,0.160189,0.0986624,0.237286,0.227309,0.102993,0.0816704,0.286655,0.181907,0.128699,0.0198752,1.17791,6,ROWCACHING_NNZBALANCE,0.0198752,1.17791
sx-mathoverflow.mtx,24818,24818,239978,0.000389617,9.66951,54.4661,128,0.0521344,0.161478,0.322857,0.287219,0.181514,0.7652,0.0681317,0.245344,0.212495,0.171594,0.303825,0.048464,1.07573,6,ROWCACHING_NNZBALANCE,0.048464,1.07573
ca-GrQc.mtx,5242,5242,28980,0.00105464,5.52842,7.91788,128,0.020352,0.0115712,1.75885,0.0576096,0.353274,0.109498,0.185867,0.0402304,0.505886,0.0168448,1.20821,0.017072,1.19213,1,SEQREDUCE_ROWBALANCE,0.0115712,1.75885
nemeth17.mtx,9506,9506,629620,0.00696759,66.234,5.80118,128,0.0686912,0.0688736,0.997352,0.230611,0.297866,0.52929,0.12978,0.43169,0.159122,0.0485088,1.41606,0.0751872,0.913602,5,ROWCACHING_ROWBALANCE,0.0485088,1.41606
olesnik0.mtx,88263,88263,744216,9.55304e-05,8.4318,2.83479,128,0.168138,0.206461,0.81438,1.36902,0.122816,2.53449,0.0663398,0.973478,0.172718,0.168394,0.99848,0.184614,0.91075,0,CuSparse,0.168138,1
Zhao2.mtx,33861,33861,166453,0.000145175,4.91577,0.437366,128,0.0655392,0.0615488,1.06483,0.420029,0.156035,0.725702,0.0903114,0.25296,0.259089,0.0657536,0.996739,0.057184,1.14611,6,ROWCACHING_NNZBALANCE,0.057184,1.14611
TF13.mtx,1121,1302,11185,0.00766336,9.9777,4.10135,128,0.0171168,0.006288,2.72214,0.0160544,1.06618,0.0311264,0.549913,0.0158784,1.07799,0.0065824,2.60039,0.0129344,1.32335,1,SEQREDUCE_ROWBALANCE,0.006288,2.72214
GD00_a.mtx,352,352,458,0.00369641,1.30114,0.866157,128,0.0180576,0.0038176,4.73009,0.0064992,2.77843,0.0075616,2.38807,0.0072256,2.49911,0.0042304,4.26853,0.0167136,1.08041,1,SEQREDUCE_ROWBALANCE,0.0038176,4.73009
lpi_ex72a.mtx,197,215,467,0.0110259,2.37056,0.961041,128,0.0164256,0.0041888,3.92131,0.0053152,3.09031,0.0057504,2.85643,0.0070784,2.32052,0.0042848,3.83346,0.0140544,1.16872,1,SEQREDUCE_ROWBALANCE,0.0041888,3.92131
lp_greenbeb.mtx,2392,5598,31070,0.00232032,12.9891,20.9069,128,0.0198336,0.0181856,1.09062,0.033536,0.591412,0.0756672,0.262116,0.0321472,0.616962,0.0224896,0.881901,0.015568,1.274,6,ROWCACHING_NNZBALANCE,0.015568,1.274
deter1.mtx,5527,15737,32187,0.000370057,5.82359,6.52687,128,0.0200576,0.010496,1.91098,0.0600128,0.334222,0.11793,0.170081,0.042608,0.470747,0.0141344,1.41906,0.015776,1.2714,1,SEQREDUCE_ROWBALANCE,0.010496,1.91098
n4c5-b6.mtx,4735,4340,33145,0.0016129,7,0,128,0.0196992,0.0097664,2.01704,0.0516896,0.381106,0.109382,0.180095,0.0403104,0.488688,0.0124576,1.5813,0.0149472,1.31792,1,SEQREDUCE_ROWBALANCE,0.0097664,2.01704
sctap1-2r.mtx,28830,63426,186366,0.000101919,6.46431,4.79224,128,0.0663136,0.0687584,0.964444,0.414688,0.159912,0.700333,0.0946887,0.253318,0.26178,0.0591552,1.12101,0.0657408,1.00871,5,ROWCACHING_ROWBALANCE,0.0591552,1.12101
nemeth14.mtx,9506,9506,496144,0.0054905,52.1927,6.529,128,0.0556288,0.0558688,0.995704,0.204365,0.272203,0.55785,0.0997201,0.35241,0.157853,0.036352,1.53028,0.0558656,0.995761,5,ROWCACHING_ROWBALANCE,0.036352,1.53028
kneser_8_3_1.mtx,15737,15681,47042,0.000190629,2.98926,3.60856,128,0.0270496,0.01648,1.64136,0.15711,0.172169,0.268349,0.1008,0.0912192,0.296534,0.0308384,0.87714,0.0232096,1.16545,1,SEQREDUCE_ROWBALANCE,0.01648,1.64136
can_144.mtx,144,144,1296,0.0625,9,3,128,0.0143328,0.0044928,3.19017,0.005296,2.70634,0.0060608,2.36484,0.00656,2.18488,0.0045056,3.18111,0.009856,1.45422,1,SEQREDUCE_ROWBALANCE,0.0044928,3.19017
coAuthorsDBLP.mtx,299067,299067,1955352,2.18619e-05,6.53817,9.7974,128,0.546163,0.66329,0.823416,4.7386,0.115258,7.77562,0.0702404,2.90594,0.187947,0.581677,0.938946,0.599194,0.911497,0,CuSparse,0.546163,1
D6-6.mtx,120576,23740,146880,5.13123e-05,1.21815,1.61878,128,0.0952032,0.118355,0.804385,1.13244,0.084069,1.75078,0.0543776,0.514813,0.184928,0.114438,0.831917,0.0509216,1.8696,6,ROWCACHING_NNZBALANCE,0.0509216,1.8696
Franz1.mtx,2240,768,5120,0.00297619,2.28571,0.699849,128,0.0186752,0.0052736,3.54126,0.0253216,0.737521,0.036848,0.506817,0.0156416,1.19394,0.0079008,2.36371,0.0154656,1.20753,1,SEQREDUCE_ROWBALANCE,0.0052736,3.54126
ch7-7-b5.mtx,35280,52920,211680,0.000113379,6,0,128,0.0723904,0.079728,0.907967,0.486182,0.148896,0.826384,0.087599,0.301235,0.240312,0.0703264,1.02935,0.063696,1.1365,6,ROWCACHING_NNZBALANCE,0.063696,1.1365
crystm01.mtx,4875,4875,105339,0.00443241,21.608,5.34655,128,0.024208,0.0170976,1.41587,0.068,0.356,0.218941,0.110569,0.0884288,0.273757,0.0131136,1.84602,0.018496,1.30882,5,ROWCACHING_ROWBALANCE,0.0131136,1.84602
thermomech_TK.mtx,102158,102158,711558,6.81813e-05,6.96527,0.71528,128,0.211773,0.246118,0.860451,1.57366,0.134573,2.6473,0.0799957,1.00085,0.211592,0.198448,1.06714,0.221248,0.957174,5,ROWCACHING_ROWBALANCE,0.198448,1.06714
3elt_dual.mtx,9000,9000,26556,0.000327852,2.95067,0.216574,128,0.0214336,0.0114752,1.86782,0.090112,0.237855,0.152522,0.140528,0.0527744,0.406136,0.0192032,1.11615,0.016016,1.33826,1,SEQREDUCE_ROWBALANCE,0.0114752,1.86782
G18.mtx,800,800,9388,0.0146687,11.735,11.5354,128,0.0169792,0.010208,1.66332,0.012896,1.31663,0.0245728,0.690975,0.0137696,1.23309,0.0113216,1.49972,0.0131552,1.29068,1,SEQREDUCE_ROWBALANCE,0.010208,1.66332
lpi_bgindy.mtx,2671,10880,66266,0.00228028,24.8094,109.792,128,0.0217824,0.0691936,0.314804,0.0588512,0.370127,0.175242,0.124299,0.0546688,0.398443,0.0801536,0.271758,0.017792,1.22428,6,ROWCACHING_NNZBALANCE,0.017792,1.22428
adder_dcop_36.mtx,1813,1813,11246,0.00342139,6.20298,30.7771,128,0.0179584,0.0687904,0.26106,0.0340032,0.528138,0.0404928,0.443496,0.017792,1.00935,0.0816608,0.219915,0.0140384,1.27923,6,ROWCACHING_NNZBALANCE,0.0140384,1.27923
Erdos972.mtx,5488,5488,14170,0.000470481,2.582,5.94865,128,0.0217536,0.0078016,2.78835,0.0566464,0.384024,0.0900416,0.241595,0.0294944,0.73755,0.013136,1.65603,0.0169184,1.2858,1,SEQREDUCE_ROWBALANCE,0.0078016,2.78835
cq5.mtx,5048,11748,51571,0.000869606,10.2161,36.5336,128,0.0215168,0.0306336,0.702392,0.062704,0.343149,0.145568,0.147813,0.05272,0.408134,0.035056,0.613784,0.0175968,1.22277,6,ROWCACHING_NNZBALANCE,0.0175968,1.22277
as-caida.mtx,31379,31379,106762,0.000108427,3.40234,30.6923,128,0.045712,0.261478,0.174821,0.330906,0.138142,0.592637,0.0771332,0.18983,0.240804,0.297773,0.153513,0.0288512,1.58441,6,ROWCACHING_NNZBALANCE,0.0288512,1.58441
rail_5177.mtx,5177,5177,35185,0.00131281,6.79641,1.94234,128,0.0194208,0.0097056,2.00099,0.0560704,0.346365,0.117987,0.164601,0.0424544,0.457451,0.012656,1.53451,0.0148096,1.31137,1,SEQREDUCE_ROWBALANCE,0.0097056,2.00099
mk10-b2.mtx,3150,630,9450,0.0047619,3,0,128,0.017648,0.0063104,2.79665,0.0343104,0.514363,0.0544288,0.32424,0.020048,0.880287,0.0096928,1.82073,0.0138016,1.27869,1,SEQREDUCE_ROWBALANCE,0.0063104,2.79665
oscil_dcop_50.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.016816,0.0045184,3.72167,0.008016,2.0978,0.0101024,1.66455,0.0085984,1.95571,0.0047072,3.5724,0.0142944,1.1764,1,SEQREDUCE_ROWBALANCE,0.0045184,3.72167
mark3jac020sc.mtx,9129,9129,56175,0.000674057,6.15347,4.32793,128,0.0223232,0.0146336,1.52548,0.096224,0.231992,0.200893,0.11112,0.0710752,0.314079,0.0212416,1.05092,0.0170272,1.31103,1,SEQREDUCE_ROWBALANCE,0.0146336,1.52548
gas_sensor.mtx,66917,66917,1703365,0.000380395,25.4549,3.51312,128,0.215571,0.258246,0.83475,1.23373,0.174731,3.98781,0.0540575,1.59898,0.134818,0.147846,1.45808,0.294765,0.731333,5,ROWCACHING_ROWBALANCE,0.147846,1.45808
twotone.mtx,120750,120750,1224224,8.39627e-05,10.1385,15.0332,128,0.214547,0.289942,0.739965,1.95428,0.109784,3.86412,0.055523,1.48645,0.144335,0.255286,0.840418,0.259616,0.826402,0,CuSparse,0.214547,1
web-NotreDame.mtx,325729,325729,1497134,1.41107e-05,4.59626,21.4617,128,0.682429,0.767325,0.889361,3.86008,0.176791,7.19116,0.0948983,2.48694,0.274405,0.749075,0.911028,0.38481,1.77342,6,ROWCACHING_NNZBALANCE,0.38481,1.77342
tub1000.mtx,1000,1000,3996,0.003996,3.996,0.0631187,128,0.01552,0.0042656,3.63841,0.0136576,1.13636,0.0203296,0.763419,0.010512,1.47641,0.00584,2.65753,0.0110432,1.40539,1,SEQREDUCE_ROWBALANCE,0.0042656,3.63841
Rucci1.mtx,1977885,109900,7791168,3.5843e-05,3.93914,0.340169,128,1.6,2.5576,0.625585,28.8396,0.0554792,41.8757,0.0382083,14.0409,0.113952,3.41849,0.468042,1.86894,0.856097,0,CuSparse,1.6,1
extr1b.mtx,2836,2836,11404,0.0014179,4.02116,2.24917,128,0.0192,0.0063392,3.02877,0.0316832,0.605999,0.0535648,0.358444,0.020624,0.930954,0.008848,2.16998,0.0160192,1.19856,1,SEQREDUCE_ROWBALANCE,0.0063392,3.02877
qa8fk.mtx,66127,66127,1660579,0.000379754,25.112,4.18268,128,0.208538,0.249174,0.836914,1.21379,0.171807,3.87842,0.0537687,1.55316,0.134267,0.144227,1.4459,0.286598,0.72763,5,ROWCACHING_ROWBALANCE,0.144227,1.4459
cit-Patents.mtx,3774768,3774768,16518948,1.15932e-06,4.37615,7.77998,128,7.39185,7.71021,0.958709,49.2067,0.150221,85.3022,0.0866548,30.3876,0.243252,6.60516,1.1191,7.60741,0.971665,5,ROWCACHING_ROWBALANCE,6.60516,1.1191
oscil_dcop_18.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.0168544,0.0046144,3.65257,0.0079648,2.11611,0.009904,1.70178,0.0083712,2.01338,0.0046496,3.62491,0.0143584,1.17384,1,SEQREDUCE_ROWBALANCE,0.0046144,3.65257
GL7d11.mtx,1019,60,1513,0.0247465,1.48479,1.2462,128,0.0235328,0.004336,5.42731,0.0129024,1.82391,0.0171168,1.37484,0.0107456,2.18999,0.0055744,4.22158,0.012336,1.90765,1,SEQREDUCE_ROWBALANCE,0.004336,5.42731
goodwin.mtx,7320,7320,324784,0.00606139,44.3694,26.5649,128,0.0421504,0.0417568,1.00943,0.144477,0.291745,0.374925,0.112424,0.232758,0.181091,0.0352576,1.1955,0.0418144,1.00804,5,ROWCACHING_ROWBALANCE,0.0352576,1.1955
ks2010.mtx,238600,238600,1121798,1.97049e-05,4.70158,2.37465,128,0.318822,0.419453,0.760091,3.64132,0.0875567,5.23635,0.0608864,1.92917,0.165264,0.427571,0.745659,0.37017,0.861287,0,CuSparse,0.318822,1
c-73b.mtx,169422,169422,1279274,4.45681e-05,7.55081,151.425,128,0.340477,3.27938,0.103823,2.71755,0.125288,5.23755,0.0650069,2.18645,0.155721,3.36374,0.10122,0.374544,0.909044,0,CuSparse,0.340477,1
3D_51448_3D.mtx,51448,51448,1056610,0.000399188,20.5374,28.4033,128,0.154566,0.702797,0.21993,0.91081,0.169702,2.57646,0.0599918,0.991642,0.155869,0.796902,0.193959,0.191843,0.805691,0,CuSparse,0.154566,1
dwt_2680.mtx,2680,2680,25026,0.00348435,9.33806,1.85537,128,0.0181216,0.007776,2.33045,0.0321472,0.563707,0.0708192,0.255885,0.028544,0.634865,0.0087616,2.0683,0.0125792,1.4406,1,SEQREDUCE_ROWBALANCE,0.007776,2.33045
lp_fit1d.mtx,24,1049,13427,0.533325,559.458,311.12,128,0.0159936,0.0534432,0.299263,0.0136256,1.17379,0.0096576,1.65606,0.0251968,0.634747,0.0457984,0.349217,0.134221,0.119159,3,SEQREDUCE_NNZBALANCE,0.0096576,1.65606
dynamicSoaringProblem_4.mtx,3191,3191,36516,0.00358616,11.4434,25.6662,128,0.0197472,0.0687104,0.287398,0.0468544,0.421459,0.0998624,0.197744,0.0379616,0.520189,0.0796672,0.247871,0.0178848,1.10413,6,ROWCACHING_NNZBALANCE,0.0178848,1.10413
Ga19As19H42.mtx,133123,133123,8884839,0.000501353,66.7416,103.198,128,1.08216,1.05576,1.025,3.93979,0.274675,8.65988,0.124963,7.19182,0.150471,0.729242,1.48395,1.54683,0.699598,5,ROWCACHING_ROWBALANCE,0.729242,1.48395
jan99jac020.mtx,6774,6774,38692,0.0008432,5.71184,5.82705,128,0.0212672,0.0126816,1.67701,0.0722528,0.294344,0.143741,0.147955,0.0498496,0.426627,0.0180736,1.1767,0.018416,1.15482,1,SEQREDUCE_ROWBALANCE,0.0126816,1.67701
freeFlyingRobot_7.mtx,3918,3918,31046,0.00202245,7.92394,12.9694,128,0.0200768,0.0455904,0.440373,0.0511808,0.392272,0.096464,0.208127,0.0369344,0.54358,0.057232,0.350797,0.0172864,1.16142,6,ROWCACHING_NNZBALANCE,0.0172864,1.16142
amazon0505.mtx,410236,410236,3356824,1.99462e-05,8.18267,3.07092,128,0.905155,1.04498,0.866197,6.483,0.13962,12.1799,0.0743154,4.62591,0.195671,0.764086,1.18462,1.01974,0.887633,5,ROWCACHING_ROWBALANCE,0.764086,1.18462
oscil_dcop_16.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.0167328,0.0046432,3.60372,0.0079776,2.09747,0.010064,1.66264,0.0088,1.90145,0.004704,3.55714,0.0143232,1.16823,1,SEQREDUCE_ROWBALANCE,0.0046432,3.60372
Spectro_10NN.mtx,531,531,7422,0.0263228,13.9774,3.34116,128,0.016976,0.005536,3.06647,0.0099904,1.69923,0.018464,0.919411,0.0112576,1.50796,0.005584,3.04011,0.013136,1.29233,1,SEQREDUCE_ROWBALANCE,0.005536,3.06647
rdb2048_noL.mtx,2048,2048,12032,0.00286865,5.875,0.342327,128,0.0169024,0.0061504,2.74818,0.024432,0.691814,0.0442752,0.381758,0.0180448,0.936691,0.0073216,2.30857,0.0124256,1.36029,1,SEQREDUCE_ROWBALANCE,0.0061504,2.74818
roadNet-TX.mtx,1393383,1393383,3843320,1.97955e-06,2.75827,1.03286,128,1.60857,2.2902,0.702369,20.8287,0.0772285,25.9601,0.0619632,9.17612,0.1753,2.393,0.672197,1.81773,0.884934,0,CuSparse,1.60857,1
lp_sc50b.mtx,50,78,148,0.0379487,2.96,0.82365,128,0.0151168,0.0040768,3.70801,0.0040576,3.72555,0.004592,3.29199,0.0053632,2.81862,0.0043328,3.48892,0.0113952,1.32659,2,PARREDUCE_ROWBALANCE,0.0040576,3.72555
tumorAntiAngiogenesis_7.mtx,475,475,4597,0.0203745,9.67789,21.7872,128,0.0160512,0.0253472,0.633253,0.0126432,1.26955,0.0145952,1.09976,0.0091808,1.74834,0.0327456,0.490179,0.012832,1.25087,4,PARREDUCE_NNZBALANCE,0.0091808,1.74834
beause.mtx,497,507,44551,0.176804,89.6398,128.894,128,0.0175456,0.03112,0.563805,0.027424,0.63979,0.0341248,0.51416,0.0325056,0.539772,0.0357152,0.491264,0.029408,0.596627,0,CuSparse,0.0175456,1
nd12k.mtx,36000,36000,14220946,0.010973,395.026,83.1946,128,1.58473,1.48676,1.06589,3.86449,0.410074,5.23648,0.302633,9.78757,0.161912,0.816416,1.94108,2.14977,0.737161,5,ROWCACHING_ROWBALANCE,0.816416,1.94108
